Sample_ID,Siders.Pond,MC1.D0H20.D01,MC1.D10H11.D01,MC1.D15H11.D01,MC1.D16H11.D1,MC1.D17H15.D1,MC1.D18H18.D1,MC1.D19H20.D1,MC1.D21H11.D10,MC1.D21H19.D10,MC1.D22H19.D10,MC1.D22H9.D10,MC1.D23H13.D10,MC2.D0H20.D01,MC2.D6H19.D01,MC2.D9H11.D01,MC2.D10H12.D01,MC2.D15H11.D01,MC2.D16H11.D1,MC2.D17H15.D1,MC2.D18H18.D1,MC2.D19H20.D1,MC2.D21H11.D10,MC2.D21H19.D10,MC2.D22H9.D10,MC2.D23H13.D10,Max Rel Abun.,Kingdom,Phylum,Class,Order,Family,Genus
ASV_1530,0,0,0.005759373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005759373,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium
ASV_1452,0,0,0.005759373,0,0,0,0,0,0,0,0,0,0,0,0,0.001719868,0,0,0,0,0,0,0,0,0,0,0.005759373,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Teredinibacter
ASV_1529,0,0,0.005759373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005759373,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,NA
ASV_1526,0,0,0.005759373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005759373,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces
ASV_1527,0,0,0.005759373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005759373,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,NA
ASV_985,0,0,0,0,0.005615874,0.005580513,0.00543759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005615874,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Phaeodactylibacter
ASV_1079,0,0,0,0,0.005615874,0,0,0,0,0.004093035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005615874,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,NA
ASV_1327,0,0,0,0,0,0.005580513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005580513,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29_marine_group
ASV_1086,0,0,0,0,0,0,0,0,0,0,0,0.005539114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005539114,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
ASV_1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004034698,0.005496506,0,0,0,0,0.005496506,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_1242,0,0,0,0,0,0,0.00543759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543759,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA
ASV_1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005375622,0.001719868,0.002352498,0.001688761,0,0,0.001729156,0,0,0.000822815,0,0,0.005375622,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas
ASV_1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005375622,0.005159604,0,0.003377523,0,0,0,0,0,0,0,0,0.005375622,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Ekhidna
ASV_1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005375622,0,0,0,0,0,0,0,0,0,0,0,0.005375622,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005375622,0,0,0,0,0,0,0,0,0,0,0,0.005375622,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005375622,0,0,0,0,0,0,0,0,0,0,0,0.005375622,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,NA
ASV_1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005371847,0,0,0,0,0,0,0,0.005371847,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula
ASV_1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005371847,0,0,0,0,0,0,0,0.005371847,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_1453,0,0,0,0.005301032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005301032,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
ASV_1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005264345,0,0,0,0.005264345,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
ASV_1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005264345,0,0,0,0.005264345,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
ASV_1043,0,0,0,0,0,0,0,0,0.005237659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005237659,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas
ASV_1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005197573,0,0,0,0,0,0,0.005197573,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_3
ASV_1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005197573,0,0,0,0,0,0,0.005197573,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Defluviimonas
ASV_903,0,0,0.001919791,0,0,0,0,0,0,0,0,0,0,0,0,0.005159604,0,0.003377523,0.003069627,0.005197573,0.004034698,0,0,0,0,0,0.005197573,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_1391,0,0,0,0,0,0,0,0.005185915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005185915,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA
ASV_1042,0,0,0,0,0,0,0.002718795,0.005185915,0,0,0,0.001978255,0.000573643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005185915,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NA
ASV_870,0,0,0,0,0,0,0,0,0,0.001023259,0.002013543,0,0.005162785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005162785,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005159604,0,0,0,0,0,0,0,0,0,0,0.005159604,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylophilus
ASV_1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005159604,0.002352498,0,0,0,0,0,0.003760247,0,0,0,0.005159604,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,NA
ASV_1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005159604,0,0,0,0,0,0,0,0,0,0,0.005159604,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Parviterribacter
ASV_1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005066284,0,0,0,0,0,0,0,0,0.005066284,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,Draconibacterium
ASV_1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005066284,0,0.001299393,0,0,0,0,0,0,0.005066284,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005066284,0,0,0,0,0,0,0,0,0.005066284,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Candidatus_Aquirestis
ASV_1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003008197,0,0.005032713,0.003567776,0.005032713,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,NA
ASV_1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004978592,0,0,0,0,0,0,0,0,0,0,0,0,0.004978592,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus_Paenicardinium
ASV_1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004978592,0,0,0,0,0,0,0,0,0,0,0,0,0.004978592,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Bernardetiaceae,Bernardetia
ASV_1645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004978592,0,0,0,0,0,0,0,0,0,0,0,0,0.004978592,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,NA
ASV_1641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004978592,0,0,0,0,0,0,0,0,0,0,0,0,0.004978592,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,NA
ASV_1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004978592,0.002687811,0,0,0,0,0,0,0,0,0,0,0,0.004978592,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudorhodobacter
ASV_1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004978592,0,0,0,0,0,0,0,0,0,0,0,0,0.004978592,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,NA
ASV_1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493689,0,0,0.00493689,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Salinirepens
ASV_1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493689,0,0,0.00493689,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Lacihabitans
ASV_1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493689,0,0,0.00493689,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter
ASV_795,0,0,0,0,0,0,0,0,0,0.003069776,0.004890032,0.001978255,0.002294571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004890032,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,Neptuniibacter
ASV_1027,0,0,0,0,0,0,0,0,0,0,0,0,0.004875964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004875964,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004809443,0,0,0,0,0.004809443,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Uliginosibacterium
ASV_1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004757034,0.004757034,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
ASV_1132,0,0,0,0,0,0,0,0,0,0,0,0.004747812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004747812,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Teredinibacter
ASV_1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004704997,0,0,0,0,0,0,0,0,0,0.004704997,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
ASV_1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004704997,0,0,0,0,0,0,0,0,0,0.004704997,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Ohtaekwangia
ASV_1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004704997,0,0,0,0,0,0,0,0,0,0.004704997,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
ASV_1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004704997,0,0,0,0,0,0,0,0,0,0.004704997,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
ASV_1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004704997,0,0.003069627,0.00389818,0,0,0,0,0,0,0.004704997,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA
ASV_1215,0,0,0,0,0,0.004650427,0,0,0,0,0,0.001582604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004650427,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Pleomorphomonadaceae,NA
ASV_1156,0,0,0,0,0,0.004650427,0.004078193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004650427,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius
ASV_1389,0,0,0,0,0,0.004650427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004650427,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
ASV_1219,0,0,0,0,0,0,0,0,0,0.004604664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004604664,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Elsteraceae,Elstera
ASV_767,0,0,0,0,0,0,0.002718795,0,0.001964122,0.004604664,0.002876489,0,0.001720928,0,0,0,0,0,0,0,0,0,0,0.00329126,0,0,0.004604664,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,NA
ASV_1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460444,0,0,0,0,0,0,0,0.00460444,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Giesbergeria
ASV_1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460444,0,0,0,0,0,0,0,0.00460444,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
ASV_840,0,0,0,0,0,0,0,0,0,0,0.004602383,0,0.0040155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004602383,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Robiginitalea
ASV_1045,0,0,0,0,0,0,0,0,0,0,0.004602383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004602383,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004512296,0,0,0,0.004512296,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum
ASV_1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003528748,0,0,0,0,0,0.004512296,0,0,0,0.004512296,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA
ASV_1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004512296,0,0,0,0.004512296,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
ASV_1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004512296,0,0,0,0.004512296,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_1161,0,0,0,0,0,0,0,0,0,0,0,0.004352161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004352161,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,HTCC5015
ASV_1162,0,0,0,0,0,0,0,0,0,0,0,0.004352161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004352161,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Neptunitalea
ASV_1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002256148,0,0.004313754,0,0.004313754,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Teredinibacter
ASV_1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004313754,0,0.004313754,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum
ASV_1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004313754,0,0.004313754,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter
ASV_1106,0,0,0,0,0,0,0,0,0.004255598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004255598,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Teredinibacter
ASV_1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001729156,0.002748253,0,0,0,0.004162405,0.004162405,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Neptunitalea
ASV_1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004162405,0.004162405,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NA
ASV_1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004162405,0.004162405,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Candidatus_Megaira
ASV_1330,0,0,0,0,0,0,0,0.004148732,0,0,0,0,0,0,0,0,0,0,0.001534813,0,0,0,0,0,0,0,0.004148732,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,NA
ASV_1216,0,0,0,0,0,0,0.003398494,0.004148732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004148732,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas
ASV_1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00412238,0,0,0,0,0.00412238,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,NA
ASV_1687,0.004095675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004095675,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Subtercola
ASV_1689,0.004095675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004095675,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
ASV_1686,0.004095675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004095675,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
ASV_1690,0.004095675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004095675,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
ASV_1683,0.004095675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004095675,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus
ASV_1691,0.004095675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004095675,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
ASV_1688,0.004095675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004095675,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Defluviimonas
ASV_1684,0.004095675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004095675,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Breoghania
ASV_1063,0,0,0,0,0,0,0,0,0,0.004093035,0.002013543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004093035,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
ASV_1247,0,0,0,0,0,0,0,0,0,0.004093035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004093035,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_986,0,0,0,0,0.002807937,0,0,0,0.002291476,0,0,0,0.000860464,0,0,0,0,0,0,0,0.004034698,0,0,0,0,0,0.004034698,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Cereibacter
ASV_1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004031716,0,0,0,0,0,0,0,0,0,0,0,0.004031716,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Neptunitalea
ASV_992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004031716,0,0,0,0,0,0.002881927,0,0,0.002468445,0.002156877,0.003567776,0.004031716,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,NA
ASV_1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004031716,0,0,0,0,0,0,0,0,0,0,0,0.004031716,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,NA
ASV_1325,0,0,0.003839582,0,0,0,0,0,0,0,0,0,0,0,0.004031716,0.001719868,0,0,0,0,0,0,0,0,0,0,0.004031716,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS7_marine_group,NA
ASV_1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004031716,0,0,0,0,0,0,0,0,0,0,0,0.004031716,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA
ASV_1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004031716,0,0,0,0,0,0,0,0,0,0,0,0.004031716,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Runella
ASV_1532,0,0,0,0.003975774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003975774,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,NA
ASV_1531,0,0,0,0.003975774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003975774,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,NA
ASV_1183,0,0,0,0.003975774,0,0,0,0,0,0.003581405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003975774,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage
ASV_1192,0,0,0,0,0,0,0,0,0,0,0,0.00395651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00395651,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas
ASV_1190,0,0,0,0,0,0,0,0,0,0,0,0.00395651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00395651,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade
ASV_1191,0,0,0,0,0,0,0,0,0,0,0,0.00395651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00395651,Bacteria,Proteobacteria,Alphaproteobacteria,Kordiimonadales,Kordiimonadaceae,Kordiimonas
ASV_1128,0,0,0,0,0,0,0,0,0.003928244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003928244,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA
ASV_1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389818,0.002305542,0.00206119,0,0,0,0,0.00389818,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Aquimonas
ASV_1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389818,0,0,0,0,0,0,0.00389818,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389818,0,0,0,0,0,0,0.00389818,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas
ASV_1615,0,0,0.003839582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003839582,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,NA
ASV_1617,0,0,0.003839582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003839582,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,NA
ASV_1612,0,0,0.003839582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003839582,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylophilus
ASV_1616,0,0,0.003839582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003839582,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis
ASV_1240,0,0,0.003839582,0,0,0,0,0,0,0,0,0,0,0,0,0.001719868,0,0.001688761,0,0,0,0,0,0.00329126,0,0,0.003839582,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula
ASV_1618,0,0,0.003839582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003839582,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas
ASV_1613,0,0,0.003839582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003839582,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
